timestamp,source,symbol,data_type,price,bid,ask,volume,quote_volume,high_24h,low_24h,price_change_24h,bids,asks,bid_volume,ask_volume,instrument,strike,expiry,type,open_interest,iv,mark,price_acceleration,volume_anomaly
2025-07-10 09:08:49.730994+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846122.128,2310766149.967536,2823.18,2604.37,6.731,,,,,,,,,,,,,
2025-07-10 09:08:49.823281+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '85.83430000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '105.39830000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00760000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00190000']]",98.51530000000001,129.8088,,,,,,,,,
2025-07-10 09:08:50.923864+00:00,binance,BTCUSDT,spot,111195.24,111195.24,111195.25,18791.82102,2075599871.2304356,111999.79,108503.0,2.359,,,,,,,,,,,,,
2025-07-10 09:08:51.029500+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.35079000'], ['111195.23000000', '0.00202000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.03460000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111197.95000000', '0.00006000'], ['111199.27000000', '0.00088000']]",3.55612,2.24424,,,,,,,,,
2025-07-10 09:08:51.131531+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846124.1472,2310771987.741384,2823.18,2604.37,6.732,,,,,,,,,,,,,
2025-07-10 09:08:51.233534+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '84.54380000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '88.38970000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00760000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00190000']]",97.22480000000002,112.8002,,,,,,,,,
2025-07-10 09:08:52.336851+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.77912,2075595323.8190672,111999.79,108503.0,2.359,,,,,,,,,,,,,
2025-07-10 09:08:52.452240+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.65376000'], ['111195.23000000', '0.00202000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.02399000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111197.93000000', '0.00006000'], ['111199.27000000', '0.00088000']]",3.85909,2.23363,,,,,,,,,
2025-07-10 09:08:52.551756+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846124.3349,2310772514.037994,2823.18,2604.37,6.732,,,,,,,,,,,,,
2025-07-10 09:08:52.664683+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '83.16760000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '96.82090000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00760000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00190000']]",95.8486,121.2314,,,,,,,,,
2025-07-10 09:08:53.775221+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.7795,2075595367.5850792,111999.79,108503.0,2.359,,,,,,,,,,,,,
2025-07-10 09:08:53.872030+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.35401000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.03147000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.07000000', '0.00006000'], ['111199.27000000', '0.00088000']]",3.5810100000000005,2.24111,,,,,,,,,
2025-07-10 09:08:53.971991+00:00,binance,ETHUSDT,spot,2787.43,2787.43,2787.44,846125.1709,2310774844.335908,2823.18,2604.37,6.731,,,,,,,,,,,,,
2025-07-10 09:08:54.069800+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '84.14450000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '87.54910000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00760000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00190000']]",96.8255,111.9596,,,,,,,,,
2025-07-10 09:08:55.191586+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.77612,2075595018.21475,111999.79,108503.0,2.359,,,,,,,,,,,,,
2025-07-10 09:08:55.294180+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.65628000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.02678000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111198.74000000', '0.00006000'], ['111199.27000000', '0.00088000']]",3.8832800000000005,2.23642,,,,,,,,,
2025-07-10 09:08:55.396791+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846121.3199,2310764826.37524,2823.18,2604.37,6.738,,,,,,,,,,,,,
2025-07-10 09:08:55.495001+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '83.89860000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '86.95810000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",96.57960000000001,111.3686,,,,,,,,,
2025-07-10 09:08:56.656993+00:00,binance,BTCUSDT,spot,111195.24,111195.24,111195.25,18791.76936,2075594285.3945553,111999.79,108503.0,2.359,,,,,,,,,,,,,
2025-07-10 09:08:56.754756+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.33867000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.21300000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.01000000', '0.00006000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20485000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.26000000', '0.00010000']]",3.5656700000000003,2.4218100000000002,,,,,,,,,
2025-07-10 09:08:56.857892+00:00,binance,ETHUSDT,spot,2787.43,2787.43,2787.44,846071.5027,2310635000.472893,2823.18,2604.37,6.771,,,,,,,,,,,,,
2025-07-10 09:08:56.958544+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '82.76660000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '94.43350000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",95.44760000000001,118.844,,,,,,,,,
2025-07-10 09:08:58.055814+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.68552,2075585217.0058987,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:08:58.151926+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.26009000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.21047000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20485000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111197.94000000', '0.00006000'], ['111199.26000000', '0.00010000']]",3.4870900000000002,2.41928,,,,,,,,,
2025-07-10 09:08:58.247887+00:00,binance,ETHUSDT,spot,2787.43,2787.43,2787.44,846062.8081,2310612324.265161,2823.18,2604.37,6.779,,,,,,,,,,,,,
2025-07-10 09:08:58.340709+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '82.76490000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '87.50120000'], ['2787.45000000', '5.64680000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '11.47580000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",95.44590000000001,112.6247,,,,,,,,,
2025-07-10 09:08:59.587898+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.51114,2075566371.1689744,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:08:59.686271+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.29991000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.21144000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111196.87000000', '0.00006000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20485000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.26000000', '0.00010000']]",3.5269100000000004,2.4202500000000002,,,,,,,,,
2025-07-10 09:08:59.788627+00:00,binance,ETHUSDT,spot,2787.43,2787.43,2787.44,846062.8049,2310612316.867327,2823.18,2604.37,6.779,,,,,,,,,,,,,
2025-07-10 09:08:59.887885+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '79.52620000'], ['2787.42000000', '0.01140000'], ['2787.41000000', '3.45350000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '94.37820000'], ['2787.45000000', '5.64300000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '11.47580000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",92.2129,119.4979,,,,,,,,,
2025-07-10 09:09:01.008086+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.48437,2075563481.9552722,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:09:01.109952+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.29901000'], ['111195.23000000', '0.02374000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.08473000'], ['111195.26000000', '0.00040000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111196.75000000', '0.00006000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20485000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.26000000', '0.00010000']]",3.52606,2.29354,,,,,,,,,
2025-07-10 09:09:01.212514+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846063.2501,2310613567.42345,2823.18,2604.37,6.779,,,,,,,,,,,,,
2025-07-10 09:09:01.309442+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '70.52230000'], ['2787.42000000', '0.00760000'], ['2787.41000000', '0.00570000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '94.31880000'], ['2787.45000000', '5.63730000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '11.47580000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",79.7574,119.4328,,,,,,,,,
2025-07-10 09:09:02.415638+00:00,binance,BTCUSDT,spot,111195.24,111195.24,111195.25,18791.50025,2075565255.2657833,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:09:02.519480+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.28424000'], ['111195.23000000', '0.02374000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.08549000'], ['111195.26000000', '0.00045000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.27000000', '0.00088000'], ['111199.42000000', '0.00010000']]",3.5112900000000002,2.29522,,,,,,,,,
2025-07-10 09:09:02.617928+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846063.2441,2310613570.218601,2823.18,2604.37,6.779,,,,,,,,,,,,,
2025-07-10 09:09:02.721532+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '62.51390000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '0.00570000'], ['2787.40000000', '9.04710000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00380000']]","[['2787.44000000', '94.25130000'], ['2787.45000000', '5.63730000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '11.47580000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",71.74709999999999,119.3653,,,,,,,,,
2025-07-10 09:09:03.840230+00:00,binance,BTCUSDT,spot,111195.24,111195.24,111195.25,18791.49904,2075565127.093164,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:09:03.940248+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.27920000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.19025000'], ['111195.26000000', '0.00050000'], ['111195.92000000', '0.00144000'], ['111196.56000000', '0.00006000'], ['111196.74000000', '0.00005000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.27000000', '0.00088000']]",3.5062,2.39999,,,,,,,,,
2025-07-10 09:09:04.038466+00:00,binance,ETHUSDT,spot,2787.44,2787.43,2787.44,846019.2748,2310498800.607084,2823.18,2604.37,6.804,,,,,,,,,,,,,
2025-07-10 09:09:04.135572+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '40.25880000'], ['2787.42000000', '0.00570000'], ['2787.41000000', '0.00570000'], ['2787.40000000', '2.77050000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00760000']]","[['2787.44000000', '98.25350000'], ['2787.45000000', '5.63730000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '11.47580000'], ['2787.49000000', '0.00760000'], ['2787.50000000', '2.58270000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",43.21919999999998,123.36749999999999,,,,,,,,,
2025-07-10 09:09:05.242276+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.45157,2075559981.292972,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:09:05.340058+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '3.27799000'], ['111195.23000000', '0.02369000'], ['111195.01000000', '0.00017000'], ['111195.00000000', '0.00349000'], ['111194.95000000', '0.00010000'], ['111194.94000000', '0.01815000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17991000']]","[['111195.25000000', '2.18801000'], ['111195.26000000', '0.00050000'], ['111195.92000000', '0.00144000'], ['111196.74000000', '0.00005000'], ['111196.86000000', '0.00006000'], ['111197.25000000', '0.00010000'], ['111197.26000000', '0.20490000'], ['111197.48000000', '0.00176000'], ['111197.85000000', '0.00005000'], ['111199.27000000', '0.00088000']]",3.5049900000000003,2.39775,,,,,,,,,
2025-07-10 09:09:05.441956+00:00,binance,ETHUSDT,spot,2787.43,2787.43,2787.44,846019.3003,2310498871.686549,2823.18,2604.37,6.804,,,,,,,,,,,,,
2025-07-10 09:09:05.540934+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.43000000', '65.51480000'], ['2787.42000000', '0.00950000'], ['2787.41000000', '1.71870000'], ['2787.40000000', '2.77050000'], ['2787.39000000', '0.00190000'], ['2787.38000000', '0.00550000'], ['2787.37000000', '0.00590000'], ['2787.36000000', '0.15210000'], ['2787.35000000', '0.00550000'], ['2787.34000000', '0.00760000']]","[['2787.44000000', '99.18190000'], ['2787.45000000', '5.63730000'], ['2787.46000000', '5.39160000'], ['2787.47000000', '0.00760000'], ['2787.48000000', '10.76280000'], ['2787.49000000', '0.00380000'], ['2787.50000000', '1.82500000'], ['2787.51000000', '0.00550000'], ['2787.52000000', '0.00190000'], ['2787.53000000', '0.00400000']]",70.192,122.8214,,,,,,,,,
2025-07-10 09:09:06.850284+00:00,binance,BTCUSDT,spot,111195.24,111195.24,111195.25,18791.45215,2075560048.7674341,111999.79,108503.0,2.366,,,,,,,,,,,,,
2025-07-10 09:09:06.977225+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '1.05208000'], ['111195.23000000', '0.10677000'], ['111195.00000000', '0.00349000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17996000'], ['111194.00000000', '0.00100000'], ['111193.84000000', '0.00010000'], ['111193.83000000', '0.07853000']]","[['111195.25000000', '6.43344000'], ['111195.26000000', '0.00020000'], ['111195.86000000', '0.00006000'], ['111195.92000000', '0.00144000'], ['111196.13000000', '0.00010000'], ['111196.14000000', '0.07138000'], ['111196.15000000', '0.00720000'], ['111196.74000000', '0.00005000'], ['111197.24000000', '0.00010000'], ['111197.25000000', '0.22753000']]",1.4234199999999997,6.741499999999999,,,,,,,,,
2025-07-10 09:09:07.073391+00:00,binance,ETHUSDT,spot,2787.11,2787.11,2787.12,846044.9522,2310570723.709841,2823.18,2604.37,6.796,,,,,,,,,,,,,
2025-07-10 09:09:07.192329+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.11000000', '0.77570000'], ['2787.10000000', '0.00950000'], ['2787.09000000', '0.00760000'], ['2787.08000000', '0.71380000'], ['2787.07000000', '0.00550000'], ['2787.06000000', '0.01100000'], ['2787.05000000', '0.00190000'], ['2787.04000000', '0.00190000'], ['2787.02000000', '0.00550000'], ['2787.01000000', '0.00190000']]","[['2787.12000000', '197.77700000'], ['2787.13000000', '30.16650000'], ['2787.14000000', '0.00190000'], ['2787.15000000', '0.00370000'], ['2787.16000000', '0.37260000'], ['2787.17000000', '0.00550000'], ['2787.18000000', '0.00550000'], ['2787.19000000', '0.00380000'], ['2787.20000000', '1.10570000'], ['2787.21000000', '0.00400000']]",1.5343,229.44620000000003,,,,,,,,,
2025-07-10 09:09:08.297397+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.43343,2075558033.8881164,111999.79,108503.0,2.369,,,,,,,,,,,,,
2025-07-10 09:09:08.394813+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111195.24000000', '1.12846000'], ['111195.23000000', '0.02384000'], ['111195.00000000', '0.00349000'], ['111194.53000000', '0.00134000'], ['111194.44000000', '0.00005000'], ['111194.13000000', '0.00010000'], ['111194.12000000', '0.17996000'], ['111194.00000000', '0.00100000'], ['111193.84000000', '0.00010000'], ['111193.83000000', '0.07853000']]","[['111195.25000000', '6.07713000'], ['111195.26000000', '0.00015000'], ['111195.86000000', '0.00006000'], ['111195.92000000', '0.00144000'], ['111196.13000000', '0.00010000'], ['111196.14000000', '0.07138000'], ['111196.15000000', '0.00720000'], ['111196.74000000', '0.00005000'], ['111197.24000000', '0.00010000'], ['111197.25000000', '0.22753000']]",1.4168699999999999,6.385139999999999,,,,,,,,,
2025-07-10 09:09:08.493605+00:00,binance,ETHUSDT,spot,2787.11,2787.11,2787.12,846026.2356,2310521880.853276,2823.18,2604.37,6.807,,,,,,,,,,,,,
2025-07-10 09:09:08.599968+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2787.11000000', '0.75990000'], ['2787.10000000', '0.00950000'], ['2787.09000000', '0.00760000'], ['2787.08000000', '0.71380000'], ['2787.07000000', '0.00550000'], ['2787.06000000', '0.01100000'], ['2787.05000000', '0.00190000'], ['2787.04000000', '0.00190000'], ['2787.02000000', '0.00550000'], ['2787.01000000', '0.00190000']]","[['2787.12000000', '195.17880000'], ['2787.13000000', '30.14050000'], ['2787.14000000', '0.00190000'], ['2787.15000000', '0.00370000'], ['2787.16000000', '0.37260000'], ['2787.17000000', '0.00550000'], ['2787.18000000', '0.00550000'], ['2787.19000000', '0.00380000'], ['2787.20000000', '1.10570000'], ['2787.21000000', '0.00400000']]",1.5185000000000002,226.82200000000006,,,,,,,,,
2025-07-10 09:09:09.730308+00:00,binance,BTCUSDT,spot,111195.25,111195.24,111195.25,18791.29069,2075542537.3841,111999.79,108503.0,2.369,,,,,,,,,,,,,
