timestamp,source,symbol,data_type,bids,asks,bid_volume,ask_volume,price,bid,ask,volume,quote_volume,high_24h,low_24h,price_change_24h,price_acceleration,volume_anomaly,instrument,strike,expiry,type,open_interest,iv,mark
2025-07-10 08:56:13.705393+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '5.59273000'], ['111244.10000000', '0.00010000'], ['111243.96000000', '0.00010000'], ['111243.95000000', '0.08775000'], ['111243.37000000', '0.00144000'], ['111243.00000000', '0.00100000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.60000000', '0.00010000'], ['111241.59000000', '0.29911000']]","[['111244.12000000', '2.98374000'], ['111244.13000000', '0.04417000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00144000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.84000000', '0.00010000'], ['111245.85000000', '0.01549000'], ['111245.89000000', '0.00010000'], ['111245.90000000', '0.01805000']]",5.982869999999999,3.06419,,,,,,,,,,,,,,,,,
2025-07-10 08:56:14.874250+00:00,binance,ETHUSDT,spot,,,,,2789.0,2788.99,2789.0,846985.5006,2312460508.489698,2823.18,2604.37,6.673,,,,,,,,,
2025-07-10 08:56:14.977028+00:00,binance,ETHUSDT,orderbook,"[['2788.99000000', '63.40010000'], ['2788.98000000', '0.00190000'], ['2788.97000000', '0.00190000'], ['2788.96000000', '0.00400000'], ['2788.95000000', '0.58340000'], ['2788.94000000', '0.00550000'], ['2788.93000000', '0.00590000'], ['2788.92000000', '0.00190000'], ['2788.91000000', '0.78150000'], ['2788.90000000', '1.10570000']]","[['2789.00000000', '35.86130000'], ['2789.01000000', '0.00970000'], ['2789.02000000', '0.00550000'], ['2789.03000000', '0.00400000'], ['2789.04000000', '0.00380000'], ['2789.05000000', '0.75990000'], ['2789.06000000', '0.00400000'], ['2789.07000000', '0.00930000'], ['2789.08000000', '0.00580000'], ['2789.09000000', '0.68050000']]",65.89179999999999,37.3438,,,,,,,,,,,,,,,,,
2025-07-10 08:56:16.076427+00:00,binance,BTCUSDT,spot,,,,,111244.12,111244.11,111244.12,18765.39258,2072565200.1973572,111999.79,108503.0,2.352,,,,,,,,,
2025-07-10 08:56:16.168917+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '5.59696000'], ['111244.10000000', '0.00020000'], ['111243.96000000', '0.00010000'], ['111243.95000000', '0.08775000'], ['111243.37000000', '0.00144000'], ['111243.00000000', '0.00100000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.60000000', '0.00010000'], ['111241.59000000', '0.29911000']]","[['111244.12000000', '2.75373000'], ['111244.13000000', '0.04412000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00144000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.89000000', '0.00010000'], ['111245.90000000', '0.01805000'], ['111245.95000000', '0.00614000'], ['111246.00000000', '0.00100000']]",5.9872,2.8256799999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:56:16.265530+00:00,binance,ETHUSDT,spot,,,,,2788.99,2788.99,2789.0,846986.2989,2312462780.02071,2823.18,2604.37,6.673,,,,,,,,,
2025-07-10 08:56:16.356945+00:00,binance,ETHUSDT,orderbook,"[['2788.99000000', '53.93880000'], ['2788.98000000', '0.00190000'], ['2788.97000000', '0.00190000'], ['2788.96000000', '0.00400000'], ['2788.95000000', '0.58340000'], ['2788.94000000', '0.00550000'], ['2788.93000000', '0.00590000'], ['2788.92000000', '0.00190000'], ['2788.91000000', '0.78150000'], ['2788.90000000', '1.10570000']]","[['2789.00000000', '52.62500000'], ['2789.01000000', '0.00780000'], ['2789.02000000', '0.00550000'], ['2789.03000000', '0.00590000'], ['2789.04000000', '1.15980000'], ['2789.05000000', '0.75990000'], ['2789.06000000', '0.00400000'], ['2789.07000000', '0.00930000'], ['2789.08000000', '0.00390000'], ['2789.09000000', '0.00380000']]",56.43049999999999,54.5849,,,,,,,,,,,,,,,,,
2025-07-10 08:56:17.458260+00:00,binance,BTCUSDT,spot,,,,,111244.12,111244.11,111244.12,18765.39283,2072565228.2129166,111999.79,108503.0,2.352,,,,,,,,,
2025-07-10 08:56:17.550732+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '1.14836000'], ['111244.10000000', '0.00025000'], ['111243.96000000', '0.00010000'], ['111243.95000000', '0.00025000'], ['111243.37000000', '0.00144000'], ['111243.00000000', '0.00110000'], ['111242.99000000', '0.00010000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.60000000', '0.00010000']]","[['111244.12000000', '3.91815000'], ['111244.13000000', '0.04412000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00144000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.82000000', '0.07838000'], ['111245.89000000', '0.00010000'], ['111245.90000000', '0.01805000'], ['111245.95000000', '0.00614000']]",1.1522400000000006,4.067479999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:17.641871+00:00,binance,ETHUSDT,spot,,,,,2789.0,2788.99,2789.0,846985.2604,2312460067.901714,2823.18,2604.37,6.673,,,,,,,,,
2025-07-10 08:56:17.736184+00:00,binance,ETHUSDT,orderbook,"[['2788.75000000', '21.58230000'], ['2788.74000000', '0.00190000'], ['2788.71000000', '0.72360000'], ['2788.70000000', '0.00380000'], ['2788.68000000', '0.03210000'], ['2788.67000000', '0.00570000'], ['2788.66000000', '0.01140000'], ['2788.65000000', '0.00190000'], ['2788.64000000', '0.00190000'], ['2788.63000000', '0.00190000']]","[['2788.76000000', '84.68730000'], ['2788.77000000', '0.50980000'], ['2788.78000000', '1.29710000'], ['2788.79000000', '16.05020000'], ['2788.80000000', '1.10570000'], ['2788.81000000', '1.26530000'], ['2788.83000000', '0.00380000'], ['2788.86000000', '0.00550000'], ['2788.88000000', '0.35350000'], ['2788.89000000', '0.00560000']]",22.366499999999995,105.28379999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:18.840906+00:00,binance,BTCUSDT,spot,,,,,111244.11,111244.11,111244.12,18765.37451,2072563241.3532274,111999.79,108503.0,2.352,,,,,,,,,
2025-07-10 08:56:18.950603+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '1.10250000'], ['111244.10000000', '0.09465000'], ['111243.37000000', '0.00144000'], ['111243.00000000', '0.00100000'], ['111242.50000000', '0.00010000'], ['111242.49000000', '0.07493000'], ['111242.48000000', '0.00360000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.60000000', '0.00010000']]","[['111244.12000000', '4.38263000'], ['111244.13000000', '0.04432000'], ['111244.17000000', '0.00010000'], ['111244.18000000', '0.04025000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00134000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.81000000', '0.00010000'], ['111245.82000000', '0.07853000']]",1.27886,4.548369999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:19.044477+00:00,binance,ETHUSDT,spot,,,,,2788.76,2788.75,2788.76,847008.79,2312525723.370028,2823.18,2604.37,6.664,,,,,,,,,
2025-07-10 08:56:19.150533+00:00,binance,ETHUSDT,orderbook,"[['2788.75000000', '36.30890000'], ['2788.74000000', '0.00190000'], ['2788.73000000', '0.00190000'], ['2788.72000000', '0.00400000'], ['2788.71000000', '0.00550000'], ['2788.70000000', '0.00380000'], ['2788.68000000', '0.03210000'], ['2788.67000000', '0.00570000'], ['2788.66000000', '0.00750000'], ['2788.65000000', '0.00190000']]","[['2788.76000000', '153.35150000'], ['2788.77000000', '3.90620000'], ['2788.78000000', '1.29890000'], ['2788.79000000', '0.00590000'], ['2788.80000000', '1.16360000'], ['2788.81000000', '1.26740000'], ['2788.83000000', '0.00380000'], ['2788.86000000', '0.00550000'], ['2788.87000000', '0.00380000'], ['2788.88000000', '1.18270000']]",36.37319999999999,162.18930000000006,,,,,,,,,,,,,,,,,
2025-07-10 08:56:20.246528+00:00,binance,BTCUSDT,spot,,,,,111244.12,111244.11,111244.12,18765.33655,2072559133.267551,111999.79,108503.0,2.352,,,,,,,,,
2025-07-10 08:56:20.346979+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '1.24554000'], ['111244.10000000', '0.01565000'], ['111243.37000000', '0.00144000'], ['111243.00000000', '0.00100000'], ['111242.50000000', '0.00010000'], ['111242.49000000', '0.07493000'], ['111242.48000000', '0.00360000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.72000000', '0.00010000']]","[['111244.12000000', '3.67068000'], ['111244.13000000', '0.04417000'], ['111244.17000000', '0.00010000'], ['111244.18000000', '0.04025000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00134000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.95000000', '0.00624000'], ['111245.96000000', '0.07853000']]",1.3429000000000002,3.8424099999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:56:20.442221+00:00,binance,ETHUSDT,spot,,,,,2788.76,2788.75,2788.76,847008.79,2312525723.370028,2823.18,2604.37,6.664,,,,,,,,,
2025-07-10 08:56:20.536632+00:00,binance,ETHUSDT,orderbook,"[['2788.75000000', '24.52490000'], ['2788.74000000', '0.00190000'], ['2788.73000000', '0.00190000'], ['2788.72000000', '0.00400000'], ['2788.71000000', '0.00550000'], ['2788.70000000', '0.00380000'], ['2788.68000000', '0.03210000'], ['2788.67000000', '0.00570000'], ['2788.66000000', '0.00960000'], ['2788.65000000', '0.00190000']]","[['2788.76000000', '153.85270000'], ['2788.77000000', '2.80640000'], ['2788.78000000', '0.00370000'], ['2788.79000000', '0.00590000'], ['2788.80000000', '1.16360000'], ['2788.81000000', '0.76740000'], ['2788.82000000', '0.00380000'], ['2788.83000000', '0.72080000'], ['2788.86000000', '0.00550000'], ['2788.87000000', '0.00380000']]",24.591299999999997,159.33360000000005,,,,,,,,,,,,,,,,,
2025-07-10 08:56:22.020858+00:00,binance,BTCUSDT,spot,,,,,111244.11,111244.11,111244.12,18765.33147,2072558622.2966697,111999.79,108503.0,2.352,,,,,,,,,
2025-07-10 08:56:22.113318+00:00,binance,BTCUSDT,orderbook,"[['111244.11000000', '1.09882000'], ['111244.10000000', '0.08606000'], ['111243.38000000', '0.00010000'], ['111243.37000000', '0.07637000'], ['111243.00000000', '0.00100000'], ['111242.30000000', '0.00005000'], ['111241.88000000', '0.00049000'], ['111241.60000000', '0.00010000'], ['111241.59000000', '0.19461000'], ['111241.58000000', '0.32368000']]","[['111244.12000000', '5.14159000'], ['111244.13000000', '0.04417000'], ['111244.17000000', '0.00010000'], ['111244.18000000', '0.04025000'], ['111244.48000000', '0.00005000'], ['111244.78000000', '0.00134000'], ['111245.00000000', '0.00100000'], ['111245.62000000', '0.00005000'], ['111245.95000000', '0.00614000'], ['111246.00000000', '0.00100000']]",1.78128,5.235690000000001,,,,,,,,,,,,,,,,,
2025-07-10 08:56:22.207702+00:00,binance,ETHUSDT,spot,,,,,2788.5,2788.5,2788.51,847013.4071,2312538639.250881,2823.18,2604.37,6.654,,,,,,,,,
2025-07-10 08:56:22.302120+00:00,binance,ETHUSDT,orderbook,"[['2786.25000000', '61.32570000'], ['2786.22000000', '0.02350000'], ['2786.21000000', '0.05940000'], ['2786.20000000', '1.28700000'], ['2786.18000000', '0.00440000'], ['2786.16000000', '0.06660000'], ['2786.14000000', '7.83770000'], ['2786.13000000', '0.00490000'], ['2786.12000000', '0.04080000'], ['2786.11000000', '0.08800000']]","[['2786.26000000', '30.13240000'], ['2786.27000000', '0.00190000'], ['2786.31000000', '0.00360000'], ['2786.36000000', '0.00360000'], ['2786.41000000', '8.99090000'], ['2786.44000000', '0.00190000'], ['2786.45000000', '0.00190000'], ['2786.46000000', '2.49190000'], ['2786.47000000', '4.81780000'], ['2786.50000000', '0.00180000']]",70.738,46.4477,,,,,,,,,,,,,,,,,
2025-07-10 08:56:23.399873+00:00,binance,BTCUSDT,spot,,,,,111239.9,111239.9,111239.91,18766.42989,2072680826.6808832,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:23.493434+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.22423000'], ['111239.89000000', '0.00272000'], ['111239.88000000', '0.00020000'], ['111239.16000000', '0.00144000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00093000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000'], ['111237.67000000', '0.00050000'], ['111237.17000000', '0.00005000']]","[['111239.91000000', '10.32765000'], ['111239.92000000', '0.00032000'], ['111240.00000000', '0.00005000'], ['111240.50000000', '0.01354000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08938000'], ['111241.30000000', '0.00043000'], ['111241.45000000', '0.00010000'], ['111241.46000000', '0.04015000']]",0.23212,10.473160000000002,,,,,,,,,,,,,,,,,
2025-07-10 08:56:23.595523+00:00,binance,ETHUSDT,spot,,,,,2786.25,2786.25,2786.26,847097.0908,2312771906.949494,2823.18,2604.37,6.568,,,,,,,,,
2025-07-10 08:56:23.688955+00:00,binance,ETHUSDT,orderbook,"[['2786.25000000', '57.68700000'], ['2786.24000000', '0.01020000'], ['2786.22000000', '0.02540000'], ['2786.21000000', '0.47040000'], ['2786.20000000', '1.28880000'], ['2786.18000000', '0.00440000'], ['2786.16000000', '0.80260000'], ['2786.15000000', '0.00190000'], ['2786.14000000', '1.86140000'], ['2786.13000000', '0.00680000']]","[['2786.26000000', '12.92050000'], ['2786.27000000', '0.00380000'], ['2786.29000000', '0.00400000'], ['2786.31000000', '0.00550000'], ['2786.35000000', '0.00190000'], ['2786.36000000', '0.00760000'], ['2786.37000000', '0.00190000'], ['2786.38000000', '0.00560000'], ['2786.40000000', '0.00190000'], ['2786.41000000', '0.00370000']]",62.15889999999999,12.956399999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:56:24.793054+00:00,binance,BTCUSDT,spot,,,,,111239.9,111239.9,111239.91,18766.65041,2072705398.7302475,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:24.885383+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.07344000'], ['111239.89000000', '0.00272000'], ['111239.88000000', '0.00020000'], ['111239.16000000', '0.00144000'], ['111239.00000000', '0.00100000'], ['111238.96000000', '0.00005000'], ['111238.55000000', '0.00093000'], ['111238.00000000', '0.00100000'], ['111237.90000000', '0.00022000'], ['111237.85000000', '0.00005000']]","[['111239.91000000', '9.79183000'], ['111239.92000000', '0.00032000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.45000000', '0.00010000']]",0.08105,9.89739,,,,,,,,,,,,,,,,,
2025-07-10 08:56:24.981409+00:00,binance,ETHUSDT,spot,,,,,2786.26,2786.25,2786.26,847091.8903,2312758423.733447,2823.18,2604.37,6.557,,,,,,,,,
2025-07-10 08:56:25.073970+00:00,binance,ETHUSDT,orderbook,"[['2786.25000000', '57.48620000'], ['2786.24000000', '0.01020000'], ['2786.22000000', '0.90410000'], ['2786.21000000', '0.81920000'], ['2786.20000000', '1.28880000'], ['2786.18000000', '0.00440000'], ['2786.17000000', '0.73980000'], ['2786.16000000', '0.06660000'], ['2786.15000000', '0.00190000'], ['2786.14000000', '1.86140000']]","[['2786.26000000', '7.47500000'], ['2786.27000000', '0.00380000'], ['2786.28000000', '0.00400000'], ['2786.29000000', '0.00190000'], ['2786.31000000', '0.00550000'], ['2786.35000000', '0.00190000'], ['2786.36000000', '0.00760000'], ['2786.37000000', '0.00190000'], ['2786.38000000', '0.00380000'], ['2786.40000000', '0.00190000']]",63.1826,7.507299999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:26.174046+00:00,binance,BTCUSDT,spot,,,,,111239.91,111239.9,111239.91,18766.71807,2072712940.15345,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:26.268266+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.43122000'], ['111239.89000000', '0.00267000'], ['111239.88000000', '0.00020000'], ['111239.16000000', '0.00144000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00093000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000'], ['111237.67000000', '0.00050000'], ['111237.17000000', '0.00005000']]","[['111239.91000000', '9.78771000'], ['111239.92000000', '0.00077000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.45000000', '0.00010000']]",0.43905999999999995,9.89372,,,,,,,,,,,,,,,,,
2025-07-10 08:56:26.362484+00:00,binance,ETHUSDT,spot,,,,,2786.7,2786.69,2786.7,847101.9185,2312786365.703502,2823.18,2604.37,6.574,,,,,,,,,
2025-07-10 08:56:26.456538+00:00,binance,ETHUSDT,orderbook,"[['2786.83000000', '84.69280000'], ['2786.81000000', '0.00380000'], ['2786.80000000', '1.18790000'], ['2786.78000000', '0.76350000'], ['2786.73000000', '0.00550000'], ['2786.72000000', '2.52660000'], ['2786.71000000', '0.00370000'], ['2786.70000000', '1.50640000'], ['2786.69000000', '4.32320000'], ['2786.68000000', '0.00190000']]","[['2786.84000000', '0.19800000'], ['2786.85000000', '0.02280000'], ['2786.87000000', '0.00380000'], ['2786.88000000', '0.00620000'], ['2786.89000000', '0.00380000'], ['2786.90000000', '3.20770000'], ['2786.91000000', '0.00370000'], ['2786.92000000', '0.00380000'], ['2786.93000000', '0.00370000'], ['2786.95000000', '0.00190000']]",95.0153,3.4553999999999996,,,,,,,,,,,,,,,,,
2025-07-10 08:56:27.552953+00:00,binance,BTCUSDT,spot,,,,,111239.91,111239.9,111239.91,18766.71799,2072712931.4584498,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:27.646364+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.43182000'], ['111239.89000000', '0.00277000'], ['111239.88000000', '0.00020000'], ['111239.29000000', '0.00010000'], ['111239.28000000', '0.01526000'], ['111239.16000000', '0.00134000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00140000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000']]","[['111239.91000000', '9.00419000'], ['111239.92000000', '0.00072000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.45000000', '0.00010000']]",0.45493999999999996,9.110149999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:27.741437+00:00,binance,ETHUSDT,spot,,,,,2786.83,2786.83,2786.84,847102.3551,2312787849.259131,2823.18,2604.37,6.578,,,,,,,,,
2025-07-10 08:56:27.835340+00:00,binance,ETHUSDT,orderbook,"[['2786.83000000', '50.20410000'], ['2786.82000000', '0.00190000'], ['2786.81000000', '0.37470000'], ['2786.80000000', '1.10780000'], ['2786.78000000', '0.00550000'], ['2786.76000000', '0.00400000'], ['2786.73000000', '0.00550000'], ['2786.72000000', '0.00380000'], ['2786.71000000', '0.00190000'], ['2786.70000000', '2.33940000']]","[['2786.84000000', '38.40480000'], ['2786.85000000', '0.00550000'], ['2786.87000000', '0.00190000'], ['2786.88000000', '0.00440000'], ['2786.89000000', '0.00190000'], ['2786.90000000', '0.00550000'], ['2786.91000000', '0.00570000'], ['2786.92000000', '0.73690000'], ['2786.93000000', '0.00190000'], ['2786.94000000', '0.00190000']]",54.04859999999998,39.17039999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:28.933267+00:00,binance,BTCUSDT,spot,,,,,111239.91,111239.9,111239.91,18766.7144,2072712545.8391423,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:29.027874+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.51669000'], ['111239.89000000', '0.00267000'], ['111239.88000000', '0.00020000'], ['111239.29000000', '0.00010000'], ['111239.28000000', '0.01526000'], ['111239.16000000', '0.00134000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00140000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000']]","[['111239.91000000', '8.57245000'], ['111239.92000000', '0.00072000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.45000000', '0.00010000']]",0.5397099999999999,8.67841,,,,,,,,,,,,,,,,,
2025-07-10 08:56:29.120726+00:00,binance,ETHUSDT,spot,,,,,2786.84,2786.83,2786.84,847103.5517,2312791223.762809,2823.18,2604.37,6.579,,,,,,,,,
2025-07-10 08:56:29.213323+00:00,binance,ETHUSDT,orderbook,"[['2786.83000000', '57.41190000'], ['2786.82000000', '0.00190000'], ['2786.81000000', '0.37470000'], ['2786.80000000', '1.10780000'], ['2786.78000000', '0.00550000'], ['2786.76000000', '0.00400000'], ['2786.73000000', '0.00550000'], ['2786.72000000', '0.00380000'], ['2786.71000000', '0.00190000'], ['2786.70000000', '2.33940000']]","[['2786.84000000', '37.38910000'], ['2786.85000000', '0.00550000'], ['2786.87000000', '0.00190000'], ['2786.88000000', '0.00440000'], ['2786.89000000', '0.00380000'], ['2786.90000000', '0.76350000'], ['2786.91000000', '0.00570000'], ['2786.92000000', '0.73690000'], ['2786.93000000', '0.00190000'], ['2786.94000000', '0.00380000']]",61.256399999999985,38.916499999999985,,,,,,,,,,,,,,,,,
2025-07-10 08:56:30.310337+00:00,binance,BTCUSDT,spot,,,,,111239.9,111239.9,111239.91,18766.69696,2072710678.507694,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:31.075406+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.36914000'], ['111239.89000000', '0.00247000'], ['111239.88000000', '0.00015000'], ['111239.56000000', '0.00206000'], ['111239.16000000', '0.00134000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00140000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000'], ['111237.67000000', '0.00050000']]","[['111239.91000000', '10.13292000'], ['111239.92000000', '0.00032000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.46000000', '0.00005000']]",0.37911,10.238430000000001,,,,,,,,,,,,,,,,,
2025-07-10 08:56:31.171678+00:00,binance,ETHUSDT,spot,,,,,2786.84,2786.83,2786.84,847103.8391,2312792067.981253,2823.18,2604.37,6.579,,,,,,,,,
2025-07-10 08:56:31.265852+00:00,binance,ETHUSDT,orderbook,"[['2786.83000000', '15.73050000'], ['2786.82000000', '0.00780000'], ['2786.81000000', '0.56740000'], ['2786.80000000', '1.10780000'], ['2786.78000000', '0.00550000'], ['2786.76000000', '0.00190000'], ['2786.74000000', '0.00400000'], ['2786.73000000', '0.00550000'], ['2786.72000000', '0.00380000'], ['2786.71000000', '0.00190000']]","[['2786.84000000', '48.62790000'], ['2786.85000000', '0.00550000'], ['2786.87000000', '0.00190000'], ['2786.88000000', '0.00630000'], ['2786.89000000', '0.00380000'], ['2786.90000000', '1.86730000'], ['2786.91000000', '0.00380000'], ['2786.92000000', '0.73690000'], ['2786.93000000', '0.00190000'], ['2786.94000000', '0.00590000']]",17.4361,51.26119999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:33.118961+00:00,binance,BTCUSDT,spot,,,,,111239.9,111239.9,111239.91,18766.70648,2072711742.8716297,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:33.214799+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.44499000'], ['111239.89000000', '0.00247000'], ['111239.88000000', '0.00015000'], ['111239.56000000', '0.00205000'], ['111239.16000000', '0.00134000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00140000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000'], ['111237.67000000', '0.00050000']]","[['111239.91000000', '8.62308000'], ['111239.92000000', '0.00032000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.46000000', '0.00005000']]",0.45494999999999997,8.72859,,,,,,,,,,,,,,,,,
2025-07-10 08:56:33.307965+00:00,binance,ETHUSDT,spot,,,,,2786.84,2786.83,2786.84,847100.7674,2312784036.052067,2823.18,2604.37,6.579,,,,,,,,,
2025-07-10 08:56:33.401548+00:00,binance,ETHUSDT,orderbook,"[['2786.83000000', '15.73810000'], ['2786.82000000', '0.00780000'], ['2786.81000000', '0.56740000'], ['2786.80000000', '1.10780000'], ['2786.78000000', '0.00550000'], ['2786.76000000', '0.00190000'], ['2786.75000000', '0.63630000'], ['2786.74000000', '0.00400000'], ['2786.73000000', '0.00550000'], ['2786.72000000', '0.00190000']]","[['2786.84000000', '48.63650000'], ['2786.85000000', '0.00550000'], ['2786.86000000', '0.00380000'], ['2786.87000000', '2.92240000'], ['2786.88000000', '6.91620000'], ['2786.89000000', '0.00380000'], ['2786.90000000', '1.86730000'], ['2786.91000000', '0.00190000'], ['2786.92000000', '0.73690000'], ['2786.93000000', '0.00190000']]",18.0762,61.09619999999999,,,,,,,,,,,,,,,,,
2025-07-10 08:56:34.500971+00:00,binance,BTCUSDT,spot,,,,,111239.9,111239.9,111239.91,18766.70667,2072711765.3344634,111999.79,108503.0,2.348,,,,,,,,,
2025-07-10 08:56:34.595163+00:00,binance,BTCUSDT,orderbook,"[['111239.90000000', '0.46739000'], ['111239.89000000', '0.00257000'], ['111239.88000000', '0.00015000'], ['111239.16000000', '0.00144000'], ['111239.00000000', '0.00100000'], ['111238.55000000', '0.00140000'], ['111238.00000000', '0.00100000'], ['111237.85000000', '0.00005000'], ['111237.67000000', '0.00050000'], ['111237.17000000', '0.00005000']]","[['111239.91000000', '7.77326000'], ['111239.92000000', '0.00032000'], ['111240.00000000', '0.00005000'], ['111240.49000000', '0.00010000'], ['111240.50000000', '0.01374000'], ['111240.57000000', '0.00144000'], ['111240.80000000', '0.00010000'], ['111240.81000000', '0.08928000'], ['111241.30000000', '0.00043000'], ['111241.46000000', '0.00005000']]",0.47555000000000003,7.8787699999999985,,,,,,,,,,,,,,,,,
2025-07-10 08:56:34.688682+00:00,binance,ETHUSDT,spot,,,,,2786.84,2786.83,2786.84,847100.649,2312783738.053221,2823.18,2604.37,6.579,,,,,,,,,
